"sites.sitename","Year_month","mean_TMP","mean_TMN"
"Doi_Inthanon","1962-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1962-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1962-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1963-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1964-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1965-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1966-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1967-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1968-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1969-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1970-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1971-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1972-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1973-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1974-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1975-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1976-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1977-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1978-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1979-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1980-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1981-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1982-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1983-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1984-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1985-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1986-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-06",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-07",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-08",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-09",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-10",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-11",17.7000916244921,22.6561394666944
"Doi_Inthanon","1987-12",17.7000916244921,22.6561394666944
"Doi_Inthanon","1988-01",17.7000916244921,22.6561394666944
"Doi_Inthanon","1988-02",17.7000916244921,22.6561394666944
"Doi_Inthanon","1988-03",17.7000916244921,22.6561394666944
"Doi_Inthanon","1988-04",17.7000916244921,22.6561394666944
"Doi_Inthanon","1988-05",17.7000916244921,22.6561394666944
"Doi_Inthanon","1988-06",17.7000916244921,22.6561394666944
